Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*F)","RH, (%)","DewPt, (*F)","Host Connect","EOF"
2019-06-16 18:45:00,84.58,70.44,73.95, , 
2019-06-16 19:00:00,84.35,71.39,74.13, , 
2019-06-16 19:15:00,84.12,72.39,74.32, , 
2019-06-16 19:30:00,84.04,72.72,74.38, , 
2019-06-16 19:45:00,83.81,72.72,74.16, , 
2019-06-16 20:00:00,83.89,73.78,74.67, , 
2019-06-16 20:15:00,83.50,73.60,74.23, , 
2019-06-16 20:30:00,83.50,74.19,74.46, , 
2019-06-16 20:45:00,83.35,74.57,74.47, , 
2019-06-16 21:00:00,83.35,74.98,74.63, , 
2019-06-16 21:15:00,83.12,75.91,74.78, , 
2019-06-16 21:30:00,83.04,76.35,74.88, , 
2019-06-16 21:45:00,82.88,75.39,74.35, , 
2019-06-16 22:00:00,82.73,75.85,74.38, , 
2019-06-16 22:15:00,82.57,75.88,74.24, , 
2019-06-16 22:30:00,82.57,76.90,74.64, , 
2019-06-16 22:45:00,82.42,77.39,74.69, , 
2019-06-16 23:00:00,82.57,77.83,75.00, , 
2019-06-16 23:15:00,82.42,77.28,74.64, , 
2019-06-16 23:30:00,82.42,77.83,74.85, , 
2019-06-16 23:45:00,82.42,77.77,74.83, , 
2019-06-17 00:00:00,82.27,77.80,74.69, , 
2019-06-17 00:15:00,82.19,78.32,74.82, , 
2019-06-17 00:30:00,81.88,79.10,74.81, , 
2019-06-17 00:45:00,81.73,78.67,74.50, , 
2019-06-17 01:00:00,81.49,78.64,74.26, , 
2019-06-17 01:15:00,81.57,78.72,74.37, , 
2019-06-17 01:30:00,81.65,79.47,74.73, , 
2019-06-17 01:45:00,81.73,78.61,74.48, , 
2019-06-17 02:00:00,81.73,78.26,74.35, , 
2019-06-17 02:15:00,81.65,79.07,74.58, , 
2019-06-17 02:30:00,81.42,79.56,74.54, , 
2019-06-17 02:45:00,81.49,78.98,74.40, , 
2019-06-17 03:00:00,81.49,77.66,73.89, , 
2019-06-17 03:15:00,81.49,78.70,74.29, , 
2019-06-17 03:30:00,81.34,78.23,73.96, , 
2019-06-17 03:45:00,81.42,77.60,73.79, , 
2019-06-17 04:00:00,81.34,77.57,73.70, , 
2019-06-17 04:15:00,81.18,78.09,73.75, , 
2019-06-17 04:30:00,81.18,77.74,73.62, , 
2019-06-17 04:45:00,81.03,78.64,73.81, , 
2019-06-17 05:00:00,80.95,78.58,73.72, , 
2019-06-17 05:15:00,81.03,79.47,74.13, , 
2019-06-17 05:30:00,81.03,78.95,73.93, , 
2019-06-17 05:45:00,81.11,78.61,73.88, , 
2019-06-17 06:00:00,81.11,78.49,73.83, , 
2019-06-17 06:15:00,81.42,77.31,73.68, , 
2019-06-17 06:30:00,81.96,75.82,73.62, , 
2019-06-17 06:45:00,82.73,74.98,74.04, , 
2019-06-17 07:00:00,83.58,74.54,74.68, , 
2019-06-17 07:15:00,84.35,74.16,75.27, , 
2019-06-17 07:30:00,85.20,72.42,75.38, , 
2019-06-17 07:45:00,86.67,68.74,75.21, , 
2019-06-17 08:00:00,87.98,68.80,76.49, , 
2019-06-17 08:15:00,88.29,67.24,76.09, , 
2019-06-17 08:30:00,90.06,64.42,76.49, , 
2019-06-17 08:45:00,89.68,65.64,76.69, , 
2019-06-17 09:00:00,90.91,62.99,76.61, , 
2019-06-17 09:15:00,93.15,59.93,77.21, , 
2019-06-17 09:30:00,95.70,56.79,77.96, , 
2019-06-17 09:45:00,96.01,56.58,78.13, , 
2019-06-17 10:00:00,94.62,57.48,77.32, , 
2019-06-17 10:15:00,97.32,55.67,78.86, , 
2019-06-17 10:30:00,96.63,54.82,77.75, , 
2019-06-17 10:45:00,97.32,53.82,77.83, , 
2019-06-17 11:00:00,96.94,55.33,78.31, , 
2019-06-17 11:15:00,99.02,53.16,79.02, , 
2019-06-17 11:30:00,100.34,50.66,78.75, , 
2019-06-17 11:45:00,101.80,48.36,78.68, , 
2019-06-17 12:00:00,101.80,48.84,78.98, , 
2019-06-17 12:15:00,102.34,47.62,78.70, , 
2019-06-17 12:30:00,102.11,48.07,78.78, , 
2019-06-17 12:45:00,102.03,49.13,79.37, , 
2019-06-17 13:00:00,102.73,47.91,79.24, , 
2019-06-17 13:15:00,103.12,46.24,78.51, , 
2019-06-17 13:30:00,103.81,46.11,79.05, , 
2019-06-17 13:45:00,103.89,45.82,78.93, , 
2019-06-17 14:00:00,104.35,45.53,79.15, , 
2019-06-17 14:15:00,102.34,46.75,78.14, , 
2019-06-17 14:30:00,99.95,48.77,77.25, , 
2019-06-17 14:45:00,101.73,47.85,78.29, , 
2019-06-17 15:00:00,99.41,49.73,77.35, , 
2019-06-17 15:15:00,97.17,52.75,77.08, , 
2019-06-17 15:30:00,95.70,55.48,77.25, , 
2019-06-17 15:45:00,94.70,55.92,76.56, , 
2019-06-17 16:00:00,94.47,56.73,76.78, , 
2019-06-17 16:15:00,94.62,54.42,75.66, , 
2019-06-17 16:30:00,94.08,56.39,76.23, , 
2019-06-17 16:45:00,92.38,58.60,75.81, , 
2019-06-17 17:00:00,90.76,61.98,75.98, , 
2019-06-17 17:15:00,89.45,61.37,74.45, , 
2019-06-17 17:30:00,88.68,63.30,74.65, , 
2019-06-17 17:45:00,87.67,65.70,74.81, , 
2019-06-17 18:00:00,86.74,66.57,74.33, , 
2019-06-17 18:15:00,86.20,68.53,74.68, , 
2019-06-17 18:30:00,85.43,69.51,74.37, , 
2019-06-17 18:45:00,84.97,70.88,74.51, , 
2019-06-17 19:00:00,84.43,71.27,74.15, , 
2019-06-17 19:15:00,83.96,72.16,74.08, , 
2019-06-17 19:30:00,83.66,72.78,74.04, , 
2019-06-17 19:45:00,83.42,72.72,73.79, , 
2019-06-17 20:00:00,83.27,72.69,73.63, , 
2019-06-17 20:15:00,82.96,73.51,73.67, , 
2019-06-17 20:30:00,82.81,74.42,73.89, , 
2019-06-17 20:45:00,82.88,74.60,74.03, , 
2019-06-17 21:00:00,82.88,74.60,74.03, , 
2019-06-17 21:15:00,82.81,74.57,73.95, , 
2019-06-17 21:30:00,82.73,74.07,73.67, , 
2019-06-17 21:45:00,82.42,74.95,73.73, , 
2019-06-17 22:00:00,82.11,75.97,73.83, , 
2019-06-17 22:15:00,81.96,76.70,73.97, , 
2019-06-17 22:30:00,81.88,76.70,73.89, , 
2019-06-17 22:45:00,81.88,77.16,74.07, , 
2019-06-17 23:00:00,81.57,77.13,73.76, , 
2019-06-17 23:15:00,81.57,78.72,74.37, , 
2019-06-17 23:30:00,81.49,78.18,74.09, , 
2019-06-17 23:45:00,81.34,77.10,73.53, , 
2019-06-18 00:00:00,81.11,78.67,73.90, , 
2019-06-18 00:15:00,81.03,78.12,73.62, , 
2019-06-18 00:30:00,81.03,79.13,74.00, , 
2019-06-18 00:45:00,81.11,78.61,73.88, , 
2019-06-18 01:00:00,81.18,79.07,74.13, , 
2019-06-18 01:15:00,81.11,79.42,74.18, , 
2019-06-18 01:30:00,81.03,79.47,74.13, , 
2019-06-18 01:45:00,80.88,79.10,73.84, , 
2019-06-18 02:00:00,80.88,80.02,74.18, , 
2019-06-18 02:15:00,81.03,79.13,74.00, , 
2019-06-18 02:30:00,81.11,79.93,74.38, , 
2019-06-18 02:45:00,81.18,80.48,74.66, , 
2019-06-18 03:00:00,81.26,77.57,73.63, , 
2019-06-18 03:15:00,81.18,78.15,73.78, , 
2019-06-18 03:30:00,81.18,77.63,73.58, , 
2019-06-18 03:45:00,81.11,78.09,73.68, , 
2019-06-18 04:00:00,81.18,78.15,73.78, , 
2019-06-18 04:15:00,80.95,77.54,73.32, , 
2019-06-18 04:30:00,81.03,78.18,73.64, , 
2019-06-18 04:45:00,81.11,77.54,73.47, , 
2019-06-18 05:00:00,81.11,78.61,73.88, , 
2019-06-18 05:15:00,81.26,78.15,73.85, , 
2019-06-18 05:30:00,81.18,77.74,73.62, , 
2019-06-18 05:45:00,81.18,76.32,73.07, , 
2019-06-18 06:00:00,81.26,76.70,73.29, , 
2019-06-18 06:15:00,81.57,75.33,73.06, , 
2019-06-18 06:30:00,81.96,75.30,73.42, , 
2019-06-18 06:45:00,82.03,75.77,73.68, , 
2019-06-18 07:00:00,82.73,73.92,73.61, , 
2019-06-18 07:15:00,84.04,71.24,73.77, , 
2019-06-18 07:30:00,85.20,70.05,74.38, , 
2019-06-18 07:45:00,86.36,69.24,75.14, , 
2019-06-18 08:00:00,86.90,67.63,74.94, , 
2019-06-18 08:15:00,86.82,68.29,75.16, , 
2019-06-18 08:30:00,88.29,64.52,74.85, , 
2019-06-18 08:45:00,89.76,62.90,75.48, , 
2019-06-18 09:00:00,91.15,60.76,75.74, , 
2019-06-18 09:15:00,92.61,59.34,76.40, , 
2019-06-18 09:30:00,93.62,57.63,76.46, , 
2019-06-18 09:45:00,93.77,57.91,76.75, , 
2019-06-18 10:00:00,93.15,57.39,75.90, , 
2019-06-18 10:15:00,94.39,56.45,76.55, , 
2019-06-18 10:30:00,94.78,56.48,76.93, , 
2019-06-18 10:45:00,95.70,54.98,76.98, , 
2019-06-18 11:00:00,95.55,54.70,76.68, , 
2019-06-18 11:15:00,95.55,53.66,76.10, , 
2019-06-18 11:30:00,96.17,52.68,76.11, , 
2019-06-18 11:45:00,96.40,52.18,76.04, , 
2019-06-18 12:00:00,95.86,52.68,75.83, , 
2019-06-18 12:15:00,97.63,51.77,76.93, , 
2019-06-18 12:30:00,98.17,51.23,77.11, , 
2019-06-18 12:45:00,100.03,47.97,76.82, , 
2019-06-18 13:00:00,100.10,47.65,76.69, , 
2019-06-18 13:15:00,99.33,48.93,76.79, , 
2019-06-18 13:30:00,100.26,48.26,77.21, , 
2019-06-18 13:45:00,101.11,48.07,77.87, , 
2019-06-18 14:00:00,100.34,48.01,77.12, , 
2019-06-18 14:15:00,100.41,47.40,76.81, , 
2019-06-18 14:30:00,99.72,48.23,76.70, , 
2019-06-18 14:45:00,98.33,50.72,76.95, , 
2019-06-18 15:00:00,97.40,51.96,76.83, , 
2019-06-18 15:15:00,94.39,55.14,75.84, , 
2019-06-18 15:30:00,92.38,58.07,75.54, , 
2019-06-18 15:45:00,91.30,59.74,75.38, , 
2019-06-18 16:00:00,90.99,59.71,75.07, , 
2019-06-18 16:15:00,90.45,60.70,75.06, , 
2019-06-18 16:30:00,89.52,61.89,74.77, , 
2019-06-18 16:45:00,90.22,61.43,75.20, , 
2019-06-18 17:00:00,89.37,63.12,75.21, , 
2019-06-18 17:15:00,88.91,63.57,74.99, , 
2019-06-18 17:30:00,88.75,63.54,74.83, , 
2019-06-18 17:45:00,88.60,64.55,75.16, , 
2019-06-18 18:00:00,87.83,65.46,74.85, , 
2019-06-18 18:15:00,86.90,67.84,75.04, , 
2019-06-18 18:30:00,85.66,71.09,75.26, , 
2019-06-18 18:45:00,84.43,73.25,74.97, , 
2019-06-18 19:00:00,84.20,73.16,74.71, , 
2019-06-18 19:15:00,84.20,73.13,74.70, , 
2019-06-18 19:30:00,84.12,73.31,74.70, , 
2019-06-18 19:45:00,83.73,72.16,73.86, , 
2019-06-18 20:00:00,83.42,74.16,74.38, , 
2019-06-18 20:15:00,83.50,75.65,75.05, , 
2019-06-18 20:30:00,83.12,75.53,74.63, , 
2019-06-18 20:45:00,82.96,76.35,74.80, , 
2019-06-18 21:00:00,82.73,76.49,74.63, , 
2019-06-18 21:15:00,82.65,76.03,74.38, , 
2019-06-18 21:30:00,82.50,77.31,74.73, , 
2019-06-18 21:45:00,82.65,77.42,74.92, , 
2019-06-18 22:00:00,82.96,76.93,75.03, , 
2019-06-18 22:15:00,82.96,75.88,74.62, , 
2019-06-18 22:30:00,82.73,77.80,75.14, , 
2019-06-18 22:45:00,82.73,76.79,74.75, , 
2019-06-18 23:00:00,82.73,76.32,74.57, , 
2019-06-18 23:15:00,82.88,76.81,74.91, , 
2019-06-18 23:30:00,82.81,76.52,74.72, , 
2019-06-18 23:45:00,82.81,76.35,74.65, , 
2019-06-19 00:00:00,82.81,76.41,74.67, , 
2019-06-19 00:15:00,82.73,76.49,74.63, , 
2019-06-19 00:30:00,82.42,76.41,74.30, , 
2019-06-19 00:45:00,82.19,77.39,74.46, , 
2019-06-19 01:00:00,82.03,76.90,74.12, , 
2019-06-19 01:15:00,81.88,78.29,74.51, , 
2019-06-19 01:30:00,81.80,77.28,74.04, , 
2019-06-19 01:45:00,81.73,76.87,73.81, , 
2019-06-19 02:00:00,81.80,76.70,73.82, , 
2019-06-19 02:15:00,81.80,78.75,74.61, , 
2019-06-19 02:30:00,81.88,77.74,74.30, , 
2019-06-19 02:45:00,81.73,78.67,74.50, , 
2019-06-19 03:00:00,81.65,77.68,74.05, , 
2019-06-19 03:15:00,81.49,78.06,74.04, , 
2019-06-19 03:30:00,81.65,78.26,74.27, , 
2019-06-19 03:45:00,81.57,79.01,74.48, , 
2019-06-19 04:00:00,81.57,79.99,74.85, , 
2019-06-19 04:15:00,81.57,79.59,74.70, , 
2019-06-19 04:30:00,81.65,79.13,74.60, , 
2019-06-19 04:45:00,81.57,78.55,74.31, , 
2019-06-19 05:00:00,81.57,77.25,73.81, , 
2019-06-19 05:15:00,81.49,79.04,74.42, , 
2019-06-19 05:30:00,81.42,77.13,73.61, , 
2019-06-19 05:45:00,81.18,77.57,73.56, , 
2019-06-19 06:00:00,81.42,78.06,73.97, , 
2019-06-19 06:15:00,81.65,77.13,73.84, , 
2019-06-19 06:30:00,82.42,75.47,73.93, , 
2019-06-19 06:45:00,83.27,74.54,74.38, , 
2019-06-19 07:00:00,84.51,72.42,74.71, , 
2019-06-19 07:15:00,85.05,71.36,74.78, , 
2019-06-19 07:30:00,85.59,70.53,74.95, , 
2019-06-19 07:45:00,86.59,69.72,75.57, , 
2019-06-19 08:00:00,87.52,67.39,75.42, , 
2019-06-19 08:15:00,88.29,65.49,75.30, , 
2019-06-19 08:30:00,89.37,64.12,75.69, , 
2019-06-19 08:45:00,90.45,62.96,76.16, , 
2019-06-19 09:00:00,92.46,59.62,76.40, , 
2019-06-19 09:15:00,93.08,60.42,77.38, , 
2019-06-19 09:30:00,94.31,57.98,77.29, , 
2019-06-19 09:45:00,94.31,57.70,77.14, , 
2019-06-19 10:00:00,96.32,55.83,78.01, , 
2019-06-19 10:15:00,97.71,53.88,78.22, , 
2019-06-19 10:30:00,98.56,52.11,77.99, , 
2019-06-19 10:45:00,97.94,52.27,77.51, , 
2019-06-19 11:00:00,98.40,52.02,77.79, , 
2019-06-19 11:15:00,99.64,50.27,77.89, , 
2019-06-19 11:30:00,100.26,49.32,77.87, , 
2019-06-19 11:45:00,100.88,47.72,77.43, , 
2019-06-19 12:00:00,99.87,49.29,77.50, , 
2019-06-19 12:15:00,99.64,49.29,77.29, , 
2019-06-19 12:30:00,100.49,48.49,77.56, , 
2019-06-19 12:45:00,102.57,46.01,77.87, , 
2019-06-19 13:00:00,102.34,46.46,77.95, , 
2019-06-19 13:15:00,102.27,47.08,78.28, , 
2019-06-19 13:30:00,102.03,47.27,78.20, , 
2019-06-19 13:45:00,102.27,46.53,77.93, , 
2019-06-19 14:00:00,102.03,46.17,77.48, , 
2019-06-19 14:15:00,98.71,50.27,77.04, , 
2019-06-19 14:30:00,99.18,50.05,77.33, , 
2019-06-19 14:45:00,99.10,49.45,76.89, , 
2019-06-19 15:00:00,98.71,50.53,77.19, , 
2019-06-19 15:15:00,97.09,52.49,76.86, , 
2019-06-19 15:30:00,96.01,53.44,76.40, , 
2019-06-19 15:45:00,95.93,53.72,76.49, , 
2019-06-19 16:00:00,95.24,54.20,76.11, , 
2019-06-19 16:15:00,94.23,55.17,75.72, , 
2019-06-19 16:30:00,93.23,57.11,75.82, , 
2019-06-19 16:45:00,91.84,58.53,75.27, , 
2019-06-19 17:00:00,90.68,60.48,75.17, , 
2019-06-19 17:15:00,89.91,62.41,75.39, , 
2019-06-19 17:30:00,88.91,63.57,74.99, , 
2019-06-19 17:45:00,87.98,63.97,74.30, , 
2019-06-19 18:00:00,87.36,62.93,73.23, , 
2019-06-19 18:15:00,86.82,65.12,73.74, , 
2019-06-19 18:30:00,86.20,68.20,74.53, , 
2019-06-19 18:45:00,85.28,69.12,74.05, , 
2019-06-19 19:00:00,85.12,70.56,74.52, , 
2019-06-19 19:15:00,84.81,70.32,74.12, , 
2019-06-19 19:30:00,84.43,70.76,73.94, , 
2019-06-19 19:45:00,84.35,70.94,73.94, , 
2019-06-19 20:00:00,84.35,71.92,74.35, , 
2019-06-19 20:15:00,84.12,72.86,74.52, , 
2019-06-19 20:30:00,84.12,72.78,74.48, , 
2019-06-19 20:45:00,84.12,72.75,74.47, , 
2019-06-19 21:00:00,83.89,72.63,74.20, , 
2019-06-19 21:15:00,83.73,72.13,73.84, , 
2019-06-19 21:30:00,83.58,72.13,73.70, , 
2019-06-19 21:45:00,83.42,71.62,73.34, , 
2019-06-19 22:00:00,83.27,72.13,73.40, , 
2019-06-19 22:15:00,83.35,73.22,73.92, , 
2019-06-19 22:30:00,83.27,73.04,73.77, , 
2019-06-19 22:45:00,83.27,74.69,74.44, , 
2019-06-19 23:00:00,83.04,73.19,73.61, , 
2019-06-19 23:15:00,82.96,74.16,73.93, , 
2019-06-19 23:30:00,83.04,74.54,74.16, , 
2019-06-19 23:45:00,82.81,76.35,74.65, , 
2019-06-20 00:00:00,82.73,76.32,74.57, , 
2019-06-20 00:15:00,82.73,76.03,74.45, , 
2019-06-20 00:30:00,82.65,74.48,73.76, , 
2019-06-20 00:45:00,82.57,74.13,73.55, , 
2019-06-20 01:00:00,82.50,74.48,73.61, , 
2019-06-20 01:15:00,82.34,75.39,73.82, , 
2019-06-20 01:30:00,82.27,77.34,74.51, , 
2019-06-20 01:45:00,82.19,77.39,74.46, , 
2019-06-20 02:00:00,82.11,76.84,74.17, , 
2019-06-20 02:15:00,82.03,76.84,74.10, , 
2019-06-20 02:30:00,82.11,77.31,74.35, , 
2019-06-20 02:45:00,82.11,76.26,73.95, , 
2019-06-20 03:00:00,82.03,78.75,74.83, , 
2019-06-20 03:15:00,81.80,78.26,74.42, , 
2019-06-20 03:30:00,81.65,78.72,74.45, , 
2019-06-20 03:45:00,81.57,79.13,74.52, , 
2019-06-20 04:00:00,81.80,78.55,74.53, , 
2019-06-20 04:15:00,81.80,79.10,74.74, , 
2019-06-20 04:30:00,81.73,78.72,74.52, , 
2019-06-20 04:45:00,81.65,78.72,74.45, , 
2019-06-20 05:00:00,81.57,77.77,74.01, , 
2019-06-20 05:15:00,81.65,77.19,73.86, , 
2019-06-20 05:30:00,81.57,77.60,73.94, , 
2019-06-20 05:45:00,81.73,77.22,73.94, , 
2019-06-20 06:00:00,81.88,78.23,74.48, , 
2019-06-20 06:15:00,82.11,76.79,74.15, , 
2019-06-20 06:30:00,82.42,77.34,74.66, , 
2019-06-20 06:45:00,82.81,77.45,75.08, , 
2019-06-20 07:00:00,83.19,76.55,75.11, , 
2019-06-20 07:15:00,83.81,73.63,74.53, , 
2019-06-20 07:30:00,84.66,73.72,75.39, , 
2019-06-20 07:45:00,85.51,71.50,75.29, , 
2019-06-20 08:00:00,86.13,70.64,75.52, , 
2019-06-20 08:15:00,87.13,69.69,76.07, , 
2019-06-20 08:30:00,87.05,69.24,75.80, , 
2019-06-20 08:45:00,88.75,66.27,76.10, , 
2019-06-20 09:00:00,90.84,62.26,76.19, , 
2019-06-20 09:15:00,92.69,59.59,76.60, , 
2019-06-20 09:30:00,94.39,57.45,77.08, , 
2019-06-20 09:45:00,96.40,56.11,78.24, , 
2019-06-20 10:00:00,98.71,52.90,78.59, , 
2019-06-20 10:15:00,99.79,49.83,77.76, , 
2019-06-20 10:30:00,100.34,49.86,78.27, , 
2019-06-20 10:45:00,100.34,50.34,78.56, , 
2019-06-20 11:00:00,102.42,47.33,78.59, , 
2019-06-20 11:15:00,102.19,47.88,78.73, , 
2019-06-20 11:30:00,100.03,48.97,77.44, , 
2019-06-20 11:45:00,100.49,48.55,77.60, , 
2019-06-20 12:00:00,101.49,48.07,78.22, , 
2019-06-20 12:15:00,102.11,47.52,78.43, , 
2019-06-20 12:30:00,101.11,48.58,78.19, , 
2019-06-20 12:45:00,100.49,49.60,78.26, , 
2019-06-20 13:00:00,100.57,48.74,77.80, , 
2019-06-20 13:15:00,98.25,51.48,77.33, , 
2019-06-20 13:30:00,96.78,52.72,76.70, , 
2019-06-20 13:45:00,97.01,52.75,76.93, , 
2019-06-20 14:00:00,99.56,50.34,77.86, , 
2019-06-20 14:15:00,97.32,52.24,76.93, , 
2019-06-20 14:30:00,94.08,55.89,75.97, , 
2019-06-20 14:45:00,93.46,56.89,75.92, , 
2019-06-20 15:00:00,92.69,57.57,75.57, , 
2019-06-20 15:15:00,91.84,59.55,75.79, , 
2019-06-20 15:30:00,92.46,58.07,75.61, , 
2019-06-20 15:45:00,93.31,57.39,76.04, , 
2019-06-20 16:00:00,92.92,58.35,76.19, , 
2019-06-20 16:15:00,92.69,58.35,75.97, , 
2019-06-20 16:30:00,91.76,59.55,75.72, , 
2019-06-20 16:45:00,90.45,61.95,75.67, , 
2019-06-20 17:00:00,89.29,63.36,75.26, , 
2019-06-20 17:15:00,88.83,64.06,75.15, , 
2019-06-20 17:30:00,87.98,65.21,74.88, , 
2019-06-20 17:45:00,87.21,66.39,74.69, , 
2019-06-20 18:00:00,86.59,66.57,74.18, , 
2019-06-20 18:15:00,86.20,67.03,74.01, , 
2019-06-20 18:30:00,85.43,68.02,73.72, , 
2019-06-20 18:45:00,85.12,68.92,73.82, , 
2019-06-20 19:00:00,84.51,70.02,73.70, , 
2019-06-20 19:15:00,84.20,71.92,74.20, , 
2019-06-20 19:30:00,83.96,72.66,74.29, , 
2019-06-20 19:45:00,83.96,72.69,74.30, , 
2019-06-20 20:00:00,83.73,72.78,74.11, , 
2019-06-20 20:15:00,83.50,73.66,74.25, , 
2019-06-20 20:30:00,83.35,73.72,74.12, , 
2019-06-20 20:45:00,83.19,75.12,74.54, , 
2019-06-20 21:00:00,83.04,74.51,74.15, , 
2019-06-20 21:15:00,82.96,75.53,74.48, , 
2019-06-20 21:30:00,82.81,75.56,74.34, , 
2019-06-20 21:45:00,82.81,75.50,74.32, , 
2019-06-20 22:00:00,82.81,75.39,74.27, , 
2019-06-20 22:15:00,82.73,75.09,74.08, , 
2019-06-20 22:30:00,82.73,75.50,74.24, , 
2019-06-20 22:45:00,82.73,75.85,74.38, , 
2019-06-20 23:00:00,82.57,75.01,73.90, , 
2019-06-20 23:15:00,82.50,75.88,74.17, , 
2019-06-20 23:30:00,82.34,76.47,74.25, , 
2019-06-20 23:45:00,82.19,75.50,73.72, , 
2019-06-21 00:00:00,82.03,76.79,74.08, , 
2019-06-21 00:15:00,81.88,75.42,73.39, , 
2019-06-21 00:30:00,81.73,76.87,73.81, , 
2019-06-21 00:45:00,81.65,77.13,73.84, , 
2019-06-21 01:00:00,81.73,77.22,73.94, , 
2019-06-21 01:15:00,81.57,77.13,73.76, , 
2019-06-21 01:30:00,81.57,77.19,73.78, , 
2019-06-21 01:45:00,81.65,78.20,74.25, , 
2019-06-21 02:00:00,81.73,78.55,74.46, , 
2019-06-21 02:15:00,81.57,77.19,73.78, , 
2019-06-21 02:30:00,81.49,77.31,73.75, , 
2019-06-21 02:45:00,81.42,76.76,73.47, , 
2019-06-21 03:00:00,81.26,76.76,73.32, , 
2019-06-21 03:15:00,81.26,76.76,73.32, , 
2019-06-21 03:30:00,81.18,77.16,73.40, , 
2019-06-21 03:45:00,81.18,76.76,73.24, , 
2019-06-21 04:00:00,81.18,76.81,73.26, , 
2019-06-21 04:15:00,81.34,76.35,73.23, , 
2019-06-21 04:30:00,81.18,77.16,73.40, , 
2019-06-21 04:45:00,81.11,77.13,73.31, , 
2019-06-21 05:00:00,81.18,77.68,73.60, , 
2019-06-21 05:15:00,81.03,77.60,73.42, , 
2019-06-21 05:30:00,81.11,76.61,73.11, , 
2019-06-21 05:45:00,81.11,76.61,73.11, , 
2019-06-21 06:00:00,81.18,75.74,72.84, , 
2019-06-21 06:15:00,81.65,75.27,73.11, , 
2019-06-21 06:30:00,82.27,74.07,73.22, , 
2019-06-21 06:45:00,83.19,73.19,73.76, , 
2019-06-21 07:00:00,84.04,72.30,74.21, , 
2019-06-21 07:15:00,84.58,70.41,73.94, , 
2019-06-21 07:30:00,86.20,69.06,74.91, , 
2019-06-21 07:45:00,86.67,67.66,74.74, , 
2019-06-21 08:00:00,88.13,66.48,75.61, , 
2019-06-21 08:15:00,89.06,65.06,75.84, , 
2019-06-21 08:30:00,90.14,63.18,75.97, , 
2019-06-21 08:45:00,90.91,62.02,76.14, , 
2019-06-21 09:00:00,92.38,60.11,76.58, , 
2019-06-21 09:15:00,93.31,58.63,76.69, , 
2019-06-21 09:30:00,94.54,57.45,77.23, , 
2019-06-21 09:45:00,94.93,56.73,77.21, , 
2019-06-21 10:00:00,94.00,58.69,77.37, , 
2019-06-21 10:15:00,95.01,56.20,76.99, , 
2019-06-21 10:30:00,95.86,56.04,77.70, , 
2019-06-21 10:45:00,97.86,52.56,77.61, , 
2019-06-21 11:00:00,99.18,50.50,77.60, , 
2019-06-21 11:15:00,98.87,51.80,78.09, , 
2019-06-21 11:30:00,99.10,50.05,77.26, , 
2019-06-21 11:45:00,98.64,49.92,76.76, , 
2019-06-21 12:00:00,98.71,49.73,76.71, , 
2019-06-21 12:15:00,99.49,49.22,77.11, , 
2019-06-21 12:30:00,100.49,48.29,77.44, , 
2019-06-21 12:45:00,100.72,47.24,76.98, , 
2019-06-21 13:00:00,100.64,47.75,77.24, , 
2019-06-21 13:15:00,101.34,47.20,77.52, , 
2019-06-21 13:30:00,100.57,47.94,77.29, , 
2019-06-21 13:45:00,100.10,48.52,77.23, , 
2019-06-21 14:00:00,101.34,47.75,77.87, , 
2019-06-21 14:15:00,100.95,48.04,77.70, , 
2019-06-21 14:30:00,97.09,52.75,77.00, , 
2019-06-21 14:45:00,97.25,51.96,76.69, , 
2019-06-21 15:00:00,96.71,53.25,76.94, , 
2019-06-21 15:15:00,96.55,52.75,76.51, , 
2019-06-21 15:30:00,96.40,53.22,76.63, , 
2019-06-21 15:45:00,94.93,55.17,76.36, , 
2019-06-21 16:00:00,94.31,56.70,76.62, , 
2019-06-21 16:15:00,93.15,57.60,76.01, , 
2019-06-21 16:30:00,92.00,59.03,75.67, , 
2019-06-21 16:45:00,91.69,59.77,75.76, , 
2019-06-21 17:00:00,90.37,60.94,75.11, , 
2019-06-21 17:15:00,89.52,61.89,74.77, , 
2019-06-21 17:30:00,88.91,63.57,74.99, , 
2019-06-21 17:45:00,88.13,65.24,75.04, , 
2019-06-21 18:00:00,87.29,67.36,75.19, , 
2019-06-21 18:15:00,86.98,68.32,75.32, , 
2019-06-21 18:30:00,86.13,69.01,74.81, , 
2019-06-21 18:45:00,85.28,69.60,74.26, , 
2019-06-21 19:00:00,84.81,70.05,74.01, , 
2019-06-21 19:15:00,84.66,70.02,73.85, , 
2019-06-21 19:30:00,84.35,71.39,74.13, , 
2019-06-21 19:45:00,83.96,72.24,74.11, , 
2019-06-21 20:00:00,83.89,72.36,74.09, , 
2019-06-21 20:15:00,83.73,71.80,73.71, , 
2019-06-21 20:30:00,83.50,72.60,73.82, , 
2019-06-21 20:45:00,83.27,71.71,73.23, , 
2019-06-21 21:00:00,83.27,72.78,73.67, , 
2019-06-21 21:15:00,83.27,72.57,73.58, , 
2019-06-21 21:30:00,83.04,72.63,73.38, , 
2019-06-21 21:45:00,82.88,72.72,73.27, , 
2019-06-21 22:00:00,82.88,73.48,73.58, , 
2019-06-21 22:15:00,82.73,73.01,73.24, , 
2019-06-21 22:30:00,82.57,73.45,73.27, , 
2019-06-21 22:45:00,82.42,74.51,73.55, , 
