Serial Number:20485855 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","Host Connect","Button Down","EOF"
2019-06-16 14:30:00,38.14,48.74,25.48, , , 
2019-06-16 14:45:00,37.11,50.81,25.24, , , 
2019-06-16 15:00:00,36.76,52.56,25.49, , , 
2019-06-16 15:15:00,36.89,51.29,25.20, , , 
2019-06-16 15:30:00,35.78,53.22,24.80, , , 
2019-06-16 15:45:00,35.30,54.20,24.67, , , 
2019-06-16 16:00:00,34.19,57.17,24.52, , , 
2019-06-16 16:15:00,33.59,58.81,24.44, , , 
2019-06-16 16:30:00,32.47,62.20,24.33, , , 
2019-06-16 16:45:00,31.83,63.85,24.16, , , 
2019-06-16 17:00:00,31.49,64.30,23.95, , , 
2019-06-16 17:15:00,30.97,66.18,23.95, , , 
2019-06-16 17:30:00,30.76,66.39,23.80, , , 
2019-06-16 17:45:00,30.37,67.30,23.65, , , 
2019-06-16 18:00:00,30.07,68.68,23.71, , , 
2019-06-16 18:15:00,29.81,67.66,23.21, , , 
2019-06-16 18:30:00,29.47,69.48,23.33, , , 
2019-06-16 18:45:00,29.21,70.44,23.31, , , 
2019-06-16 19:00:00,29.08,71.39,23.40, , , 
2019-06-16 19:15:00,28.95,72.39,23.51, , , 
2019-06-16 19:30:00,28.91,72.72,23.55, , , 
2019-06-16 19:45:00,28.78,72.72,23.42, , , 
2019-06-16 20:00:00,28.83,73.78,23.70, , , 
2019-06-16 20:15:00,28.61,73.60,23.46, , , 
2019-06-16 20:30:00,28.61,74.19,23.59, , , 
2019-06-16 20:45:00,28.53,74.57,23.59, , , 
2019-06-16 21:00:00,28.53,74.98,23.68, , , 
2019-06-16 21:15:00,28.40,75.91,23.77, , , 
2019-06-16 21:30:00,28.35,76.35,23.82, , , 
2019-06-16 21:45:00,28.27,75.39,23.53, , , 
2019-06-16 22:00:00,28.18,75.85,23.55, , , 
2019-06-16 22:15:00,28.10,75.88,23.47, , , 
2019-06-16 22:30:00,28.10,76.90,23.69, , , 
2019-06-16 22:45:00,28.01,77.39,23.71, , , 
2019-06-16 23:00:00,28.10,77.83,23.89, , , 
2019-06-16 23:15:00,28.01,77.28,23.69, , , 
2019-06-16 23:30:00,28.01,77.83,23.81, , , 
2019-06-16 23:45:00,28.01,77.77,23.80, , , 
2019-06-17 00:00:00,27.93,77.80,23.72, , , 
2019-06-17 00:15:00,27.88,78.32,23.79, , , 
2019-06-17 00:30:00,27.71,79.10,23.79, , , 
2019-06-17 00:45:00,27.63,78.67,23.61, , , 
2019-06-17 01:00:00,27.50,78.64,23.48, , , 
2019-06-17 01:15:00,27.54,78.72,23.54, , , 
2019-06-17 01:30:00,27.58,79.47,23.74, , , 
2019-06-17 01:45:00,27.63,78.61,23.60, , , 
2019-06-17 02:00:00,27.63,78.26,23.53, , , 
2019-06-17 02:15:00,27.58,79.07,23.65, , , 
2019-06-17 02:30:00,27.45,79.56,23.63, , , 
2019-06-17 02:45:00,27.50,78.98,23.55, , , 
2019-06-17 03:00:00,27.50,77.66,23.27, , , 
2019-06-17 03:15:00,27.50,78.70,23.49, , , 
2019-06-17 03:30:00,27.41,78.23,23.31, , , 
2019-06-17 03:45:00,27.45,77.60,23.22, , , 
2019-06-17 04:00:00,27.41,77.57,23.17, , , 
2019-06-17 04:15:00,27.32,78.09,23.20, , , 
2019-06-17 04:30:00,27.32,77.74,23.12, , , 
2019-06-17 04:45:00,27.24,78.64,23.23, , , 
2019-06-17 05:00:00,27.20,78.58,23.18, , , 
2019-06-17 05:15:00,27.24,79.47,23.41, , , 
2019-06-17 05:30:00,27.24,78.95,23.30, , , 
2019-06-17 05:45:00,27.28,78.61,23.27, , , 
2019-06-17 06:00:00,27.28,78.49,23.24, , , 
2019-06-17 06:15:00,27.45,77.31,23.16, , , 
2019-06-17 06:30:00,27.75,75.82,23.12, , , 
2019-06-17 06:45:00,28.18,74.98,23.35, , , 
2019-06-17 07:00:00,28.65,74.54,23.71, , , 
2019-06-17 07:15:00,29.08,74.16,24.04, , , 
2019-06-17 07:30:00,29.56,72.42,24.10, , , 
2019-06-17 07:45:00,30.37,68.74,24.01, , , 
2019-06-17 08:00:00,31.10,68.80,24.72, , , 
2019-06-17 08:15:00,31.27,67.24,24.50, , , 
2019-06-17 08:30:00,32.26,64.42,24.72, , , 
2019-06-17 08:45:00,32.04,65.64,24.83, , , 
2019-06-17 09:00:00,32.73,62.99,24.79, , , 
2019-06-17 09:15:00,33.97,59.93,25.12, , , 
2019-06-17 09:30:00,35.39,56.79,25.53, , , 
2019-06-17 09:45:00,35.56,56.58,25.63, , , 
2019-06-17 10:00:00,34.79,57.48,25.18, , , 
2019-06-17 10:15:00,36.29,55.67,26.03, , , 
2019-06-17 10:30:00,35.90,54.82,25.41, , , 
2019-06-17 10:45:00,36.29,53.82,25.46, , , 
2019-06-17 11:00:00,36.08,55.33,25.73, , , 
2019-06-17 11:15:00,37.23,53.16,26.12, , , 
2019-06-17 11:30:00,37.96,50.66,25.97, , , 
2019-06-17 11:45:00,38.78,48.36,25.93, , , 
2019-06-17 12:00:00,38.78,48.84,26.10, , , 
2019-06-17 12:15:00,39.08,47.62,25.95, , , 
2019-06-17 12:30:00,38.95,48.07,25.99, , , 
2019-06-17 12:45:00,38.91,49.13,26.32, , , 
2019-06-17 13:00:00,39.29,47.91,26.24, , , 
2019-06-17 13:15:00,39.51,46.24,25.84, , , 
2019-06-17 13:30:00,39.89,46.11,26.14, , , 
2019-06-17 13:45:00,39.94,45.82,26.07, , , 
2019-06-17 14:00:00,40.19,45.53,26.19, , , 
2019-06-17 14:15:00,39.08,46.75,25.64, , , 
2019-06-17 14:30:00,37.75,48.77,25.14, , , 
2019-06-17 14:45:00,38.74,47.85,25.71, , , 
2019-06-17 15:00:00,37.45,49.73,25.19, , , 
2019-06-17 15:15:00,36.21,52.75,25.04, , , 
2019-06-17 15:30:00,35.39,55.48,25.14, , , 
2019-06-17 15:45:00,34.83,55.92,24.75, , , 
2019-06-17 16:00:00,34.70,56.73,24.88, , , 
2019-06-17 16:15:00,34.79,54.42,24.26, , , 
2019-06-17 16:30:00,34.49,56.39,24.57, , , 
2019-06-17 16:45:00,33.55,58.60,24.34, , , 
2019-06-17 17:00:00,32.64,61.98,24.43, , , 
2019-06-17 17:15:00,31.92,61.37,23.58, , , 
2019-06-17 17:30:00,31.49,63.30,23.69, , , 
2019-06-17 17:45:00,30.93,65.70,23.78, , , 
2019-06-17 18:00:00,30.41,66.57,23.51, , , 
2019-06-17 18:15:00,30.11,68.53,23.71, , , 
2019-06-17 18:30:00,29.68,69.51,23.54, , , 
2019-06-17 18:45:00,29.43,70.88,23.62, , , 
2019-06-17 19:00:00,29.13,71.27,23.42, , , 
2019-06-17 19:15:00,28.87,72.16,23.38, , , 
2019-06-17 19:30:00,28.70,72.78,23.35, , , 
2019-06-17 19:45:00,28.57,72.72,23.22, , , 
2019-06-17 20:00:00,28.48,72.69,23.13, , , 
2019-06-17 20:15:00,28.31,73.51,23.15, , , 
2019-06-17 20:30:00,28.23,74.42,23.27, , , 
2019-06-17 20:45:00,28.27,74.60,23.35, , , 
2019-06-17 21:00:00,28.27,74.60,23.35, , , 
2019-06-17 21:15:00,28.23,74.57,23.30, , , 
2019-06-17 21:30:00,28.18,74.07,23.15, , , 
2019-06-17 21:45:00,28.01,74.95,23.18, , , 
2019-06-17 22:00:00,27.84,75.97,23.24, , , 
2019-06-17 22:15:00,27.75,76.70,23.31, , , 
2019-06-17 22:30:00,27.71,76.70,23.27, , , 
2019-06-17 22:45:00,27.71,77.16,23.37, , , 
2019-06-17 23:00:00,27.54,77.13,23.20, , , 
2019-06-17 23:15:00,27.54,78.72,23.54, , , 
2019-06-17 23:30:00,27.50,78.18,23.38, , , 
2019-06-17 23:45:00,27.41,77.10,23.07, , , 
2019-06-18 00:00:00,27.28,78.67,23.28, , , 
2019-06-18 00:15:00,27.24,78.12,23.12, , , 
2019-06-18 00:30:00,27.24,79.13,23.33, , , 
2019-06-18 00:45:00,27.28,78.61,23.27, , , 
2019-06-18 01:00:00,27.32,79.07,23.40, , , 
2019-06-18 01:15:00,27.28,79.42,23.43, , , 
2019-06-18 01:30:00,27.24,79.47,23.41, , , 
2019-06-18 01:45:00,27.15,79.10,23.24, , , 
2019-06-18 02:00:00,27.15,80.02,23.44, , , 
2019-06-18 02:15:00,27.24,79.13,23.33, , , 
2019-06-18 02:30:00,27.28,79.93,23.54, , , 
2019-06-18 02:45:00,27.32,80.48,23.70, , , 
2019-06-18 03:00:00,27.37,77.57,23.13, , , 
2019-06-18 03:15:00,27.32,78.15,23.21, , , 
2019-06-18 03:30:00,27.32,77.63,23.10, , , 
2019-06-18 03:45:00,27.28,78.09,23.16, , , 
2019-06-18 04:00:00,27.32,78.15,23.21, , , 
2019-06-18 04:15:00,27.20,77.54,22.96, , , 
2019-06-18 04:30:00,27.24,78.18,23.13, , , 
2019-06-18 04:45:00,27.28,77.54,23.04, , , 
2019-06-18 05:00:00,27.28,78.61,23.27, , , 
2019-06-18 05:15:00,27.37,78.15,23.25, , , 
2019-06-18 05:30:00,27.32,77.74,23.12, , , 
2019-06-18 05:45:00,27.32,76.32,22.82, , , 
2019-06-18 06:00:00,27.37,76.70,22.94, , , 
2019-06-18 06:15:00,27.54,75.33,22.81, , , 
2019-06-18 06:30:00,27.75,75.30,23.01, , , 
2019-06-18 06:45:00,27.80,75.77,23.15, , , 
2019-06-18 07:00:00,28.18,73.92,23.12, , , 
2019-06-18 07:15:00,28.91,71.24,23.21, , , 
2019-06-18 07:30:00,29.56,70.05,23.54, , , 
2019-06-18 07:45:00,30.20,69.24,23.97, , , 
2019-06-18 08:00:00,30.50,67.63,23.86, , , 
2019-06-18 08:15:00,30.46,68.29,23.98, , , 
2019-06-18 08:30:00,31.27,64.52,23.81, , , 
2019-06-18 08:45:00,32.09,62.90,24.15, , , 
2019-06-18 09:00:00,32.86,60.76,24.30, , , 
2019-06-18 09:15:00,33.67,59.34,24.67, , , 
2019-06-18 09:30:00,34.23,57.63,24.70, , , 
2019-06-18 09:45:00,34.32,57.91,24.86, , , 
2019-06-18 10:00:00,33.97,57.39,24.39, , , 
2019-06-18 10:15:00,34.66,56.45,24.75, , , 
2019-06-18 10:30:00,34.88,56.48,24.96, , , 
2019-06-18 10:45:00,35.39,54.98,24.99, , , 
2019-06-18 11:00:00,35.30,54.70,24.82, , , 
2019-06-18 11:15:00,35.30,53.66,24.50, , , 
2019-06-18 11:30:00,35.65,52.68,24.51, , , 
2019-06-18 11:45:00,35.78,52.18,24.46, , , 
2019-06-18 12:00:00,35.48,52.68,24.35, , , 
2019-06-18 12:15:00,36.46,51.77,24.96, , , 
2019-06-18 12:30:00,36.76,51.23,25.06, , , 
2019-06-18 12:45:00,37.79,47.97,24.90, , , 
2019-06-18 13:00:00,37.84,47.65,24.83, , , 
2019-06-18 13:15:00,37.41,48.93,24.88, , , 
2019-06-18 13:30:00,37.92,48.26,25.12, , , 
2019-06-18 13:45:00,38.39,48.07,25.48, , , 
2019-06-18 14:00:00,37.96,48.01,25.07, , , 
2019-06-18 14:15:00,38.01,47.40,24.89, , , 
2019-06-18 14:30:00,37.62,48.23,24.83, , , 
2019-06-18 14:45:00,36.85,50.72,24.97, , , 
2019-06-18 15:00:00,36.33,51.96,24.91, , , 
2019-06-18 15:15:00,34.66,55.14,24.36, , , 
2019-06-18 15:30:00,33.55,58.07,24.19, , , 
2019-06-18 15:45:00,32.94,59.74,24.10, , , 
2019-06-18 16:00:00,32.77,59.71,23.93, , , 
2019-06-18 16:15:00,32.47,60.70,23.92, , , 
2019-06-18 16:30:00,31.96,61.89,23.76, , , 
2019-06-18 16:45:00,32.34,61.43,24.00, , , 
2019-06-18 17:00:00,31.87,63.12,24.01, , , 
2019-06-18 17:15:00,31.61,63.57,23.89, , , 
2019-06-18 17:30:00,31.53,63.54,23.80, , , 
2019-06-18 17:45:00,31.44,64.55,23.98, , , 
2019-06-18 18:00:00,31.01,65.46,23.80, , , 
2019-06-18 18:15:00,30.50,67.84,23.91, , , 
2019-06-18 18:30:00,29.81,71.09,24.03, , , 
2019-06-18 18:45:00,29.13,73.25,23.87, , , 
2019-06-18 19:00:00,29.00,73.16,23.73, , , 
2019-06-18 19:15:00,29.00,73.13,23.72, , , 
2019-06-18 19:30:00,28.95,73.31,23.72, , , 
2019-06-18 19:45:00,28.74,72.16,23.25, , , 
2019-06-18 20:00:00,28.57,74.16,23.54, , , 
2019-06-18 20:15:00,28.61,75.65,23.92, , , 
2019-06-18 20:30:00,28.40,75.53,23.68, , , 
2019-06-18 20:45:00,28.31,76.35,23.78, , , 
2019-06-18 21:00:00,28.18,76.49,23.69, , , 
2019-06-18 21:15:00,28.14,76.03,23.54, , , 
2019-06-18 21:30:00,28.05,77.31,23.74, , , 
2019-06-18 21:45:00,28.14,77.42,23.85, , , 
2019-06-18 22:00:00,28.31,76.93,23.90, , , 
2019-06-18 22:15:00,28.31,75.88,23.68, , , 
2019-06-18 22:30:00,28.18,77.80,23.97, , , 
2019-06-18 22:45:00,28.18,76.79,23.75, , , 
2019-06-18 23:00:00,28.18,76.32,23.65, , , 
2019-06-18 23:15:00,28.27,76.81,23.84, , , 
2019-06-18 23:30:00,28.23,76.52,23.73, , , 
2019-06-18 23:45:00,28.23,76.35,23.70, , , 
2019-06-19 00:00:00,28.23,76.41,23.71, , , 
2019-06-19 00:15:00,28.18,76.49,23.69, , , 
2019-06-19 00:30:00,28.01,76.41,23.50, , , 
2019-06-19 00:45:00,27.88,77.39,23.59, , , 
2019-06-19 01:00:00,27.80,76.90,23.40, , , 
2019-06-19 01:15:00,27.71,78.29,23.61, , , 
2019-06-19 01:30:00,27.67,77.28,23.36, , , 
2019-06-19 01:45:00,27.63,76.87,23.23, , , 
2019-06-19 02:00:00,27.67,76.70,23.23, , , 
2019-06-19 02:15:00,27.67,78.75,23.67, , , 
2019-06-19 02:30:00,27.71,77.74,23.50, , , 
2019-06-19 02:45:00,27.63,78.67,23.61, , , 
2019-06-19 03:00:00,27.58,77.68,23.36, , , 
2019-06-19 03:15:00,27.50,78.06,23.36, , , 
2019-06-19 03:30:00,27.58,78.26,23.48, , , 
2019-06-19 03:45:00,27.54,79.01,23.60, , , 
2019-06-19 04:00:00,27.54,79.99,23.81, , , 
2019-06-19 04:15:00,27.54,79.59,23.72, , , 
2019-06-19 04:30:00,27.58,79.13,23.67, , , 
2019-06-19 04:45:00,27.54,78.55,23.50, , , 
2019-06-19 05:00:00,27.54,77.25,23.23, , , 
2019-06-19 05:15:00,27.50,79.04,23.56, , , 
2019-06-19 05:30:00,27.45,77.13,23.12, , , 
2019-06-19 05:45:00,27.32,77.57,23.09, , , 
2019-06-19 06:00:00,27.45,78.06,23.32, , , 
2019-06-19 06:15:00,27.58,77.13,23.24, , , 
2019-06-19 06:30:00,28.01,75.47,23.30, , , 
2019-06-19 06:45:00,28.48,74.54,23.55, , , 
2019-06-19 07:00:00,29.17,72.42,23.73, , , 
2019-06-19 07:15:00,29.47,71.36,23.77, , , 
2019-06-19 07:30:00,29.77,70.53,23.86, , , 
2019-06-19 07:45:00,30.33,69.72,24.20, , , 
2019-06-19 08:00:00,30.84,67.39,24.12, , , 
2019-06-19 08:15:00,31.27,65.49,24.05, , , 
2019-06-19 08:30:00,31.87,64.12,24.27, , , 
2019-06-19 08:45:00,32.47,62.96,24.53, , , 
2019-06-19 09:00:00,33.59,59.62,24.67, , , 
2019-06-19 09:15:00,33.93,60.42,25.21, , , 
2019-06-19 09:30:00,34.62,57.98,25.16, , , 
2019-06-19 09:45:00,34.62,57.70,25.08, , , 
2019-06-19 10:00:00,35.73,55.83,25.56, , , 
2019-06-19 10:15:00,36.51,53.88,25.68, , , 
2019-06-19 10:30:00,36.98,52.11,25.55, , , 
2019-06-19 10:45:00,36.63,52.27,25.28, , , 
2019-06-19 11:00:00,36.89,52.02,25.44, , , 
2019-06-19 11:15:00,37.58,50.27,25.49, , , 
2019-06-19 11:30:00,37.92,49.32,25.48, , , 
2019-06-19 11:45:00,38.26,47.72,25.24, , , 
2019-06-19 12:00:00,37.71,49.29,25.28, , , 
2019-06-19 12:15:00,37.58,49.29,25.16, , , 
2019-06-19 12:30:00,38.05,48.49,25.31, , , 
2019-06-19 12:45:00,39.21,46.01,25.48, , , 
2019-06-19 13:00:00,39.08,46.46,25.53, , , 
2019-06-19 13:15:00,39.04,47.08,25.71, , , 
2019-06-19 13:30:00,38.91,47.27,25.66, , , 
2019-06-19 13:45:00,39.04,46.53,25.51, , , 
2019-06-19 14:00:00,38.91,46.17,25.27, , , 
2019-06-19 14:15:00,37.06,50.27,25.02, , , 
2019-06-19 14:30:00,37.32,50.05,25.18, , , 
2019-06-19 14:45:00,37.28,49.45,24.94, , , 
2019-06-19 15:00:00,37.06,50.53,25.11, , , 
2019-06-19 15:15:00,36.16,52.49,24.92, , , 
2019-06-19 15:30:00,35.56,53.44,24.67, , , 
2019-06-19 15:45:00,35.52,53.72,24.72, , , 
2019-06-19 16:00:00,35.13,54.20,24.51, , , 
2019-06-19 16:15:00,34.57,55.17,24.29, , , 
2019-06-19 16:30:00,34.02,57.11,24.35, , , 
2019-06-19 16:45:00,33.25,58.53,24.04, , , 
2019-06-19 17:00:00,32.60,60.48,23.98, , , 
2019-06-19 17:15:00,32.17,62.41,24.10, , , 
2019-06-19 17:30:00,31.61,63.57,23.89, , , 
2019-06-19 17:45:00,31.10,63.97,23.50, , , 
2019-06-19 18:00:00,30.76,62.93,22.91, , , 
2019-06-19 18:15:00,30.46,65.12,23.19, , , 
2019-06-19 18:30:00,30.11,68.20,23.63, , , 
2019-06-19 18:45:00,29.60,69.12,23.36, , , 
2019-06-19 19:00:00,29.51,70.56,23.62, , , 
2019-06-19 19:15:00,29.34,70.32,23.40, , , 
2019-06-19 19:30:00,29.13,70.76,23.30, , , 
2019-06-19 19:45:00,29.08,70.94,23.30, , , 
2019-06-19 20:00:00,29.08,71.92,23.53, , , 
2019-06-19 20:15:00,28.95,72.86,23.62, , , 
2019-06-19 20:30:00,28.95,72.78,23.60, , , 
2019-06-19 20:45:00,28.95,72.75,23.59, , , 
2019-06-19 21:00:00,28.83,72.63,23.44, , , 
2019-06-19 21:15:00,28.74,72.13,23.25, , , 
2019-06-19 21:30:00,28.65,72.13,23.16, , , 
2019-06-19 21:45:00,28.57,71.62,22.97, , , 
2019-06-19 22:00:00,28.48,72.13,23.00, , , 
2019-06-19 22:15:00,28.53,73.22,23.29, , , 
2019-06-19 22:30:00,28.48,73.04,23.21, , , 
2019-06-19 22:45:00,28.48,74.69,23.58, , , 
2019-06-19 23:00:00,28.35,73.19,23.12, , , 
2019-06-19 23:15:00,28.31,74.16,23.29, , , 
2019-06-19 23:30:00,28.35,74.54,23.42, , , 
2019-06-19 23:45:00,28.23,76.35,23.70, , , 
2019-06-20 00:00:00,28.18,76.32,23.65, , , 
2019-06-20 00:15:00,28.18,76.03,23.58, , , 
2019-06-20 00:30:00,28.14,74.48,23.20, , , 
2019-06-20 00:45:00,28.10,74.13,23.08, , , 
2019-06-20 01:00:00,28.05,74.48,23.12, , , 
2019-06-20 01:15:00,27.97,75.39,23.24, , , 
2019-06-20 01:30:00,27.93,77.34,23.62, , , 
2019-06-20 01:45:00,27.88,77.39,23.59, , , 
2019-06-20 02:00:00,27.84,76.84,23.43, , , 
2019-06-20 02:15:00,27.80,76.84,23.39, , , 
2019-06-20 02:30:00,27.84,77.31,23.53, , , 
2019-06-20 02:45:00,27.84,76.26,23.30, , , 
2019-06-20 03:00:00,27.80,78.75,23.80, , , 
2019-06-20 03:15:00,27.67,78.26,23.57, , , 
2019-06-20 03:30:00,27.58,78.72,23.58, , , 
2019-06-20 03:45:00,27.54,79.13,23.62, , , 
2019-06-20 04:00:00,27.67,78.55,23.63, , , 
2019-06-20 04:15:00,27.67,79.10,23.74, , , 
2019-06-20 04:30:00,27.63,78.72,23.62, , , 
2019-06-20 04:45:00,27.58,78.72,23.58, , , 
2019-06-20 05:00:00,27.54,77.77,23.34, , , 
2019-06-20 05:15:00,27.58,77.19,23.25, , , 
2019-06-20 05:30:00,27.54,77.60,23.30, , , 
2019-06-20 05:45:00,27.63,77.22,23.30, , , 
2019-06-20 06:00:00,27.71,78.23,23.60, , , 
2019-06-20 06:15:00,27.84,76.79,23.42, , , 
2019-06-20 06:30:00,28.01,77.34,23.70, , , 
2019-06-20 06:45:00,28.23,77.45,23.93, , , 
2019-06-20 07:00:00,28.44,76.55,23.95, , , 
2019-06-20 07:15:00,28.78,73.63,23.63, , , 
2019-06-20 07:30:00,29.26,73.72,24.10, , , 
2019-06-20 07:45:00,29.73,71.50,24.05, , , 
2019-06-20 08:00:00,30.07,70.64,24.18, , , 
2019-06-20 08:15:00,30.63,69.69,24.48, , , 
2019-06-20 08:30:00,30.59,69.24,24.33, , , 
2019-06-20 08:45:00,31.53,66.27,24.50, , , 
2019-06-20 09:00:00,32.69,62.26,24.55, , , 
2019-06-20 09:15:00,33.72,59.59,24.78, , , 
2019-06-20 09:30:00,34.66,57.45,25.05, , , 
2019-06-20 09:45:00,35.78,56.11,25.69, , , 
2019-06-20 10:00:00,37.06,52.90,25.88, , , 
2019-06-20 10:15:00,37.66,49.83,25.42, , , 
2019-06-20 10:30:00,37.96,49.86,25.71, , , 
2019-06-20 10:45:00,37.96,50.34,25.87, , , 
2019-06-20 11:00:00,39.12,47.33,25.88, , , 
2019-06-20 11:15:00,38.99,47.88,25.96, , , 
2019-06-20 11:30:00,37.79,48.97,25.25, , , 
2019-06-20 11:45:00,38.05,48.55,25.34, , , 
2019-06-20 12:00:00,38.61,48.07,25.68, , , 
2019-06-20 12:15:00,38.95,47.52,25.80, , , 
2019-06-20 12:30:00,38.39,48.58,25.66, , , 
2019-06-20 12:45:00,38.05,49.60,25.70, , , 
2019-06-20 13:00:00,38.09,48.74,25.44, , , 
2019-06-20 13:15:00,36.81,51.48,25.19, , , 
2019-06-20 13:30:00,35.99,52.72,24.83, , , 
2019-06-20 13:45:00,36.12,52.75,24.96, , , 
2019-06-20 14:00:00,37.54,50.34,25.48, , , 
2019-06-20 14:15:00,36.29,52.24,24.96, , , 
2019-06-20 14:30:00,34.49,55.89,24.43, , , 
2019-06-20 14:45:00,34.15,56.89,24.40, , , 
2019-06-20 15:00:00,33.72,57.57,24.20, , , 
2019-06-20 15:15:00,33.25,59.55,24.33, , , 
2019-06-20 15:30:00,33.59,58.07,24.23, , , 
2019-06-20 15:45:00,34.06,57.39,24.47, , , 
2019-06-20 16:00:00,33.85,58.35,24.55, , , 
2019-06-20 16:15:00,33.72,58.35,24.43, , , 
2019-06-20 16:30:00,33.20,59.55,24.29, , , 
2019-06-20 16:45:00,32.47,61.95,24.26, , , 
2019-06-20 17:00:00,31.83,63.36,24.03, , , 
2019-06-20 17:15:00,31.57,64.06,23.97, , , 
2019-06-20 17:30:00,31.10,65.21,23.82, , , 
2019-06-20 17:45:00,30.67,66.39,23.71, , , 
2019-06-20 18:00:00,30.33,66.57,23.43, , , 
2019-06-20 18:15:00,30.11,67.03,23.34, , , 
2019-06-20 18:30:00,29.68,68.02,23.18, , , 
2019-06-20 18:45:00,29.51,68.92,23.23, , , 
2019-06-20 19:00:00,29.17,70.02,23.17, , , 
2019-06-20 19:15:00,29.00,71.92,23.45, , , 
2019-06-20 19:30:00,28.87,72.66,23.49, , , 
2019-06-20 19:45:00,28.87,72.69,23.50, , , 
2019-06-20 20:00:00,28.74,72.78,23.40, , , 
2019-06-20 20:15:00,28.61,73.66,23.47, , , 
2019-06-20 20:30:00,28.53,73.72,23.40, , , 
2019-06-20 20:45:00,28.44,75.12,23.63, , , 
2019-06-20 21:00:00,28.35,74.51,23.41, , , 
2019-06-20 21:15:00,28.31,75.53,23.60, , , 
2019-06-20 21:30:00,28.23,75.56,23.52, , , 
2019-06-20 21:45:00,28.23,75.50,23.51, , , 
2019-06-20 22:00:00,28.23,75.39,23.48, , , 
2019-06-20 22:15:00,28.18,75.09,23.38, , , 
2019-06-20 22:30:00,28.18,75.50,23.47, , , 
2019-06-20 22:45:00,28.18,75.85,23.55, , , 
2019-06-20 23:00:00,28.10,75.01,23.28, , , 
2019-06-20 23:15:00,28.05,75.88,23.43, , , 
2019-06-20 23:30:00,27.97,76.47,23.47, , , 
2019-06-20 23:45:00,27.88,75.50,23.18, , , 
2019-06-21 00:00:00,27.80,76.79,23.38, , , 
2019-06-21 00:15:00,27.71,75.42,22.99, , , 
2019-06-21 00:30:00,27.63,76.87,23.23, , , 
2019-06-21 00:45:00,27.58,77.13,23.24, , , 
2019-06-21 01:00:00,27.63,77.22,23.30, , , 
2019-06-21 01:15:00,27.54,77.13,23.20, , , 
2019-06-21 01:30:00,27.54,77.19,23.21, , , 
2019-06-21 01:45:00,27.58,78.20,23.47, , , 
2019-06-21 02:00:00,27.63,78.55,23.59, , , 
2019-06-21 02:15:00,27.54,77.19,23.21, , , 
2019-06-21 02:30:00,27.50,77.31,23.20, , , 
2019-06-21 02:45:00,27.45,76.76,23.04, , , 
2019-06-21 03:00:00,27.37,76.76,22.95, , , 
2019-06-21 03:15:00,27.37,76.76,22.95, , , 
2019-06-21 03:30:00,27.32,77.16,23.00, , , 
2019-06-21 03:45:00,27.32,76.76,22.91, , , 
2019-06-21 04:00:00,27.32,76.81,22.92, , , 
2019-06-21 04:15:00,27.41,76.35,22.91, , , 
2019-06-21 04:30:00,27.32,77.16,23.00, , , 
2019-06-21 04:45:00,27.28,77.13,22.95, , , 
2019-06-21 05:00:00,27.32,77.68,23.11, , , 
2019-06-21 05:15:00,27.24,77.60,23.01, , , 
2019-06-21 05:30:00,27.28,76.61,22.84, , , 
2019-06-21 05:45:00,27.28,76.61,22.84, , , 
2019-06-21 06:00:00,27.32,75.74,22.69, , , 
2019-06-21 06:15:00,27.58,75.27,22.84, , , 
2019-06-21 06:30:00,27.93,74.07,22.90, , , 
2019-06-21 06:45:00,28.44,73.19,23.20, , , 
2019-06-21 07:00:00,28.91,72.30,23.45, , , 
2019-06-21 07:15:00,29.21,70.41,23.30, , , 
2019-06-21 07:30:00,30.11,69.06,23.84, , , 
2019-06-21 07:45:00,30.37,67.66,23.74, , , 
2019-06-21 08:00:00,31.19,66.48,24.23, , , 
2019-06-21 08:15:00,31.70,65.06,24.35, , , 
2019-06-21 08:30:00,32.30,63.18,24.43, , , 
2019-06-21 08:45:00,32.73,62.02,24.52, , , 
2019-06-21 09:00:00,33.55,60.11,24.77, , , 
2019-06-21 09:15:00,34.06,58.63,24.83, , , 
2019-06-21 09:30:00,34.75,57.45,25.13, , , 
2019-06-21 09:45:00,34.96,56.73,25.12, , , 
2019-06-21 10:00:00,34.45,58.69,25.21, , , 
2019-06-21 10:15:00,35.00,56.20,25.00, , , 
2019-06-21 10:30:00,35.48,56.04,25.39, , , 
2019-06-21 10:45:00,36.59,52.56,25.34, , , 
2019-06-21 11:00:00,37.32,50.50,25.33, , , 
2019-06-21 11:15:00,37.15,51.80,25.60, , , 
2019-06-21 11:30:00,37.28,50.05,25.14, , , 
2019-06-21 11:45:00,37.02,49.92,24.87, , , 
2019-06-21 12:00:00,37.06,49.73,24.84, , , 
2019-06-21 12:15:00,37.49,49.22,25.06, , , 
2019-06-21 12:30:00,38.05,48.29,25.25, , , 
2019-06-21 12:45:00,38.18,47.24,24.99, , , 
2019-06-21 13:00:00,38.14,47.75,25.13, , , 
2019-06-21 13:15:00,38.52,47.20,25.29, , , 
2019-06-21 13:30:00,38.09,47.94,25.16, , , 
2019-06-21 13:45:00,37.84,48.52,25.13, , , 
2019-06-21 14:00:00,38.52,47.75,25.48, , , 
2019-06-21 14:15:00,38.31,48.04,25.39, , , 
